id;lat;lon;keygroupID
satellite0;18.267362221401108;10.75354850433822;8059fffffffffff
satellite1;55.874785438981064;60.458615718511446;8011fffffffffff
satellite2;45.588362987957176;136.38541590240357;802ffffffffffff
satellite3;3.383415284293375;175.26871946666037;807ffffffffffff
satellite4;-39.88036029337619;-148.9430853969913;80c7fffffffffff
satellite5;-58.9648706170434;-77.44785567140711;80e9fffffffffff
satellite6;-25.183702203075104;-21.106605069489586;80a5fffffffffff
