id;lat;lon;keygroupID
satellite0;18.589659767807767;11.009210122811194;8059fffffffffff
satellite1;56.05152447009282;60.9965896232168;8011fffffffffff
satellite2;45.31913731650554;136.78409667990408;802ffffffffffff
satellite3;3.050140705276243;175.49449217058645;807ffffffffffff
satellite4;-40.17397270757684;-148.59188033402535;80c7fffffffffff
satellite5;-58.86036813769397;-76.84941784236831;80e9fffffffffff
satellite6;-24.876016623163284;-20.839680174932013;80a5fffffffffff
