id;lat;lon;keygroupID
satellite0;18.589659767807767;11.009210122811194;81597ffffffffff
satellite1;56.05152447009282;60.9965896232168;8110fffffffffff
satellite2;45.31913731650554;136.78409667990408;812efffffffffff
satellite3;3.050140705276243;175.49449217058645;817ebffffffffff
satellite4;-40.17397270757684;-148.59188033402535;81c77ffffffffff
satellite5;-58.86036813769397;-76.84941784236831;81e8fffffffffff
satellite6;-24.876016623163284;-20.839680174932013;81a47ffffffffff
