id;lat;lon;keygroupID
satellite0;19.493479237876297;11.707588256520138;8059fffffffffff
satellite1;56.52140692435701;62.56005094014261;8011fffffffffff
satellite2;44.56947892364407;137.8965379314099;802ffffffffffff
satellite3;2.122884672942208;176.14514918024938;807ffffffffffff
satellite4;-40.979125370434986;-147.59645322614261;80c7fffffffffff
satellite5;-58.54873524676059;-75.17352002964434;80e9fffffffffff
satellite6;-23.977171584668003;-20.082968678017348;80a5fffffffffff
