id;lat;lon;keygroupID
satellite0;19.493479237876297;11.707588256520138;81597ffffffffff
satellite1;56.52140692435701;62.56005094014261;8110fffffffffff
satellite2;44.56947892364407;137.8965379314099;812efffffffffff
satellite3;2.122884672942208;176.14514918024938;817ebffffffffff
satellite4;-40.979125370434986;-147.59645322614261;81c77ffffffffff
satellite5;-58.54873524676059;-75.17352002964434;81e8fffffffffff
satellite6;-23.977171584668003;-20.082968678017348;81a47ffffffffff
