id;lat;lon;keygroupID
satellite0;18.855539398427307;11.209559911498571;81597ffffffffff
satellite1;56.180572213965135;61.452269911783205;8110fffffffffff
satellite2;45.05118485079461;137.1800232277741;812efffffffffff
satellite3;2.7259727636430213;175.72840653743467;817ebffffffffff
satellite4;-40.4570406614598;-148.24720251544127;81c77ffffffffff
satellite5;-58.75618018393781;-76.25302820496093;81e8fffffffffff
satellite6;-24.559207160993605;-20.57386628626072;81a47ffffffffff
