id;lat;lon;keygroupID
satellite0;18.267362221401108;10.75354850433822;81597ffffffffff
satellite1;55.874785438981064;60.458615718511446;8110fffffffffff
satellite2;45.588362987957176;136.38541590240357;812efffffffffff
satellite3;3.383415284293375;175.26871946666037;817efffffffffff
satellite4;-39.88036029337619;-148.9430853969913;81c77ffffffffff
satellite5;-58.9648706170434;-77.44785567140711;81e8fffffffffff
satellite6;-25.183702203075104;-21.106605069489586;81a47ffffffffff
