Shumen, Shumen Province, Bulgaria	43.283333	26.933332
Ruse, Central Northern, Bulgaria	43.835571	25.965654
Plovdiv, Bulgaria	42.136097	24.742168
Yambol, Yambol Province, Bulgaria	42.492603	26.501442
Sofia, Bulgaria	42.698334	23.319941
Burgas, Bulgaria	42.510578	27.461014
Varna, Bulgaria	43.204666	27.910543
Nesebar, Bulgaria	42.658707	27.736273
Belogradchik, Bulgaria	43.627834	22.682957
Melnik village, Bulgaria	41.524605	23.391510
Shiroka Laka Village, Bulgaria	41.679817	24.580322
