id;type;lat1;lon1;lat2;lon2;lat3;lon3;lat4;lon4;lat5;lon5;lat6;lon6;lat7;lon7
80c1fffffffffff;hex;-23.00472505886228;-15.54272748632276;-31.883963004159565;-25.2559593120904;-43.912304017571394;-21.617103590464747;-46.18001465709015;-4.3790031832176455;-35.74120697117649;4.435670774951517;-24.75690942135446;-2.1530562884085467;-23.00472505886228;-15.54272748632276
80a5fffffffffff;hex;-8.70173997465801;-30.22512624381129;-16.77921462619375;-39.83027546474522;-27.94960597650389;-37.56677824334243;-31.883963004159565;-25.2559593120904;-23.00472505886228;-15.54272748632276;-12.19472672616799;-19.226610297371188;-8.70173997465801;-30.22512624381129
803ffffffffffff;hex;37.5237123657852;13.244313475659816;25.603702576968765;9.380676605201613;16.505947603561054;18.365179382816095;18.242012526672724;31.193691418512227;29.33907610508757;37.16428242437894;39.64331054771269;28.846868847179117;37.5237123657852;13.244313475659816
80c5fffffffffff;hex;-27.94960597650389;-37.56677824334243;-34.33115860097914;-47.69162254195798;-45.2536134909801;-48.225599018506486;-51.12825449972589;-34.671483931064245;-43.912304017571394;-21.617103590464747;-31.883963004159565;-25.2559593120904;-27.94960597650389;-37.56677824334243
80d1fffffffffff;hex;-35.74120697117649;4.435670774951517;-46.18001465709015;-4.3790031832176455;-56.19652224584303;4.251781231586496;-54.01377148101902;22.717229081284433;-43.44325276436556;26.962608176467537;-34.994006697107615;18.35292194864291;-35.74120697117649;4.435670774951517
808bfffffffffff;hex;-19.25219490473866;-61.19699841353228;-12.387611570633618;-51.77642616787428;-0.17017772412858853;-53.682044428130055;3.824532345924892;-64.32827172999674;-2.770302579167016;-73.58831704620168;-15.06330111473561;-72.25737566801898;-19.25219490473866;-61.19699841353228
802dfffffffffff;hex;39.64331054771269;28.846868847179117;29.33907610508757;37.16428242437894;29.08939213814528;50.18790361279607;37.656443450315685;59.150326723667334;49.37211750883398;53.67049363562549;49.77934286766213;36.11672363177464;39.64331054771269;28.846868847179117
803bfffffffffff;hex;40.97555819925587;-54.879012779249315;31.877885956365837;-62.022525547844516;21.814638994608295;-57.230111964008024;18.914756857912412;-46.182474576680846;26.664335930022155;-37.15515344114196;38.734209457703855;-40.34777371760147;40.97555819925587;-54.879012779249315
801ffffffffffff;hex;55.70676846515226;5.523646549290313;45.18424868970642;2.026568965384627;37.5237123657852;13.244313475659816;39.64331054771269;28.846868847179117;49.77934286766213;36.11672363177462;58.401544870352694;25.08272232670786;55.70676846515226;5.523646549290313
8053fffffffffff;hex;29.33907610508757;37.16428242437894;18.242012526672724;31.193691418512227;8.893462571252657;37.84893537130041;9.876090877671766;48.70181724423406;19.148858649007995;54.686969353738;29.08939213814528;50.187903612796035;29.33907610508757;37.16428242437894
801bfffffffffff;hex;61.33081918088026;-51.550082921060856;50.77050266836529;-63.20077399553516;40.97555819925587;-54.879012779249315;38.734209457703855;-40.34777371760147;46.760277243692265;-27.492923060366774;58.03211375817634;-29.882335644494077;61.33081918088026;-51.550082921060856
805ffffffffffff;hex;-0.17017772412858853;-53.682044428130055;7.72528454351906;-44.14041291818604;18.914756857912405;-46.18247457668085;21.81463899460828;-57.23011196400803;14.482400617733095;-65.76882190787967;3.824532345924892;-64.32827172999674;-0.17017772412858853;-53.682044428130055
807bfffffffffff;hex;-8.931891500446856;52.88593419792578;1.4476428602002052;55.701507220232294;9.876090877671764;48.70181724423405;8.893462571252648;37.84893537130041;-1.677294938194503;33.66361927713152;-11.222876232379509;41.57956251385473;-8.931891500446856;52.88593419792578
80a3fffffffffff;hex;-11.222876232379509;41.57956251385473;-22.885971422359727;37.281129421664886;-31.28560866556057;45.893511028222115;-28.653019311484538;58.663371667348294;-16.572699557873406;61.51813428281897;-8.93189150044687;52.885934197925785;-11.222876232379509;41.57956251385473
8019fffffffffff;hex;63.09505407752545;-10.444977544778325;58.03211375817634;-29.882335644494077;46.760277243692265;-27.492923060366774;40.869133191665526;-12.384126872990429;45.184248689706436;2.026568965384611;55.70676846515228;5.5236465492903095;63.09505407752545;-10.444977544778325
80bdfffffffffff;hex;-41.457139817335765;41.549708776337;-31.285608665560563;45.8935110282221;-22.885971422359727;37.281129421664886;-24.696711258039063;23.910011411582452;-34.99400669710761;18.352921948642933;-43.44325276436556;26.962608176467565;-41.457139817335765;41.549708776337
80a9fffffffffff;hex;-34.331158600979144;-47.69162254195798;-27.94960597650389;-37.56677824334244;-16.77921462619375;-39.83027546474522;-12.387611570633618;-51.77642616787428;-19.25219490473866;-61.19699841353228;-29.892985338693553;-59.496606140042;-34.331158600979144;-47.69162254195798
80ddfffffffffff;hex;-66.19292316051032;-7.138628601307916;-56.196522245843035;4.251781231586494;-46.18001465709015;-4.3790031832176455;-43.912304017571394;-21.617103590464747;-51.1282544997259;-34.67148393106426;-62.49215566258707;-34.663862454939185;-66.19292316051032;-7.138628601307916
80effffffffffff;hex;-87.3646953231962;-34.441802308663334;-76.14556732608256;16.543131920990504;-66.19292316051032;-7.138628601307916;-62.49215566258707;-34.663862454939185;-66.20328559643201;-62.187074611719154;-76.163042830191;-85.85690989815227;-87.3646953231962;-34.441802308663334
80b3fffffffffff;hex;-15.06330111473561;-72.25737566801898;-22.297036352375553;-82.85149787376915;-33.62106978068351;-81.77149574422947;-37.16389648579594;-69.30538945117728;-29.892985338693546;-59.49660614004201;-19.252194904738655;-61.196998413532306;-15.06330111473561;-72.25737566801898
808ffffffffffff;hex;2.504604687315688;-84.77330656823203;-4.348486695475434;-95.07033345637271;-16.70095951661551;-94.55466251546312;-22.297036352375553;-82.85149787376915;-15.06330111473561;-72.25737566801898;-2.770302579167016;-73.58831704620168;2.504604687315688;-84.77330656823203
8067fffffffffff;hex;19.358823435394203;-75.99854824376126;13.836853809820933;-85.63106856426798;2.504604687315688;-84.77330656823203;-2.770302579167016;-73.58831704620168;3.8245323459249128;-64.32827172999674;14.482400617733116;-65.76882190787967;19.358823435394203;-75.99854824376126
8007fffffffffff;hex;73.31022368544397;0.32561035194326043;81.27137179020497;-34.758417980284634;72.20470505499344;-66.90449925088507;61.33081918088026;-51.550082921060856;58.03211375817635;-29.882335644494084;63.09505407752546;-10.444977544778329;73.31022368544397;0.32561035194326043
80c3fffffffffff;pent;-47.30945130281312;-63.787104362862166;-45.2536134909801;-48.225599018506486;-34.331158600979144;-47.69162254195798;-29.892985338693553;-59.496606140042;-37.16389648579594;-69.30538945117728;-47.30945130281312;-63.787104362862166;;
8021fffffffffff;hex;49.37211750883398;53.67049363562549;37.656443450315685;59.150326723667334;33.70575303795421;73.59261768799648;40.31276675619656;86.70820981047305;52.6542030078627;87.77296412239532;58.31910366055611;68.25632325438265;49.37211750883398;53.67049363562549
8043fffffffffff;hex;29.08939213814528;50.18790361279607;19.148858649007988;54.686969353738014;16.17038921377134;65.72669976466062;22.410566168215222;75.01088584624905;33.70575303795421;73.59261768799648;37.656443450315685;59.150326723667334;29.08939213814528;50.18790361279607
800ffffffffffff;hex;72.20470505499344;-66.90449925088507;67.53592431503803;-100.821870205822;55.21855070035159;-98.56184761891002;48.295316381881364;-81.91962699890831;50.77050266836529;-63.20077399553516;61.33081918088026;-51.550082921060856;72.20470505499344;-66.90449925088507
8011fffffffffff;hex;58.401544870352694;25.082722326707874;49.77934286766213;36.11672363177464;49.37211750883398;53.67049363562549;58.31910366055611;68.25632325438265;69.39359648991828;62.3453449565097;68.92995788193983;31.83128049908738;58.401544870352694;25.082722326707874
